ID,y_passXtremeDurability
160335,0.8926269
160336,0.54187125
160337,0.041510366
160338,0.20747733
160339,0.61551917
160340,0.25319606
160341,0.11980741
160342,0.6901296
160343,0.122960016
160344,0.9928366
160345,0.8364314
160346,0.46021757
160347,0.058470916
160348,0.26578438
160349,0.94955456
160350,0.1972037
160351,0.31180835
160352,0.9673672
160353,0.053201836
160354,0.33396766
160355,0.29415688
160356,0.57439077
160357,0.9443393
160358,0.16171803
160359,0.89224005
160360,0.07760412
160361,0.026735246
160362,0.17291027
160363,0.9249873
160364,0.025828937
160365,0.8381936
160366,0.97435915
160367,0.8906075
160368,0.66230524
160369,0.84026337
160370,0.09790413
160371,0.7398819
160372,0.6053768
160373,0.110856414
160374,0.5289954
160375,0.16974506
160376,0.6117343
160377,0.113547005
160378,0.3879221
160379,0.6916419
160380,0.72249377
160381,0.5234156
160382,0.66683644
160383,0.28386474
160384,0.6141439
160385,0.9564332
160386,0.072294906
160387,0.4319337
160388,0.81055546
160389,0.35724896
160390,0.069380924
160391,0.13322805
160392,0.6173129
160393,0.9174997
160394,0.39885896
160395,0.4131074
160396,0.24023673
160397,0.7802902
160398,0.52146435
160399,0.4043014
160400,0.1261645
160401,0.052419264
160402,0.5439253
160403,0.40887517
160404,0.69515765
160405,0.67445433
160406,0.9420245
160407,0.057968784
160408,0.39343888
160409,0.1556835
160410,0.062386703
160411,0.77486676
160412,0.9065736
160413,0.31111354
160414,0.550805
160415,0.6870388
160416,0.86238706
160417,0.0408372
160418,0.24394517
160419,0.8815433
160420,0.51093477
160421,0.95043993
160422,0.8071904
160423,0.06623332
160424,0.1606042
160425,0.04898654
160426,0.021481749
160427,0.22591701
160428,0.97837144
160429,0.8450327
160430,0.964883
160431,0.39838547
160432,0.27537316
160433,0.009628637
160434,0.93336505
160435,0.7604398
160436,0.5765419
160437,0.5888705
160438,0.24088018
160439,0.12264051
160440,0.8806623
160441,0.039405957
160442,0.86904734
160443,0.3604096
160444,0.71345836
160445,0.10400461
160446,0.09799035
160447,0.6307517
160448,0.24788317
160449,0.004439403
160450,0.62165225
160451,0.027978465
160452,0.16941741
160453,0.363917
160454,0.87022734
160455,0.49406257
160456,0.58076394
160457,0.26754364
160458,0.075103916
160459,0.51789033
160460,0.4164099
160461,0.8735431
160462,0.013899954
160463,0.018039988
160464,0.7358962
160465,0.13797209
160466,0.15877089
160467,0.04662108
160468,0.12717573
160469,0.8319794
160470,0.19000006
160471,0.04321892
160472,0.9309349
160473,0.21531622
160474,0.87234104
160475,0.9241475
160476,0.81797856
160477,0.073948555
160478,0.77376616
160479,0.19319186
160480,0.11040087
160481,0.75417316
160482,0.3560417
160483,0.6920965
160484,0.77789795
160485,0.9016218
160486,0.034708
160487,0.9023668
160488,0.015563669
160489,0.34844065
160490,0.026421592
160491,0.47593942
160492,0.8608543
160493,0.5138184
160494,0.028345253
160495,0.62396663
160496,0.7811244
160497,0.10082265
160498,0.3444442
160499,0.08386146
160500,0.90818185
160501,0.12952998
160502,0.15909097
160503,0.28856304
160504,0.18091908
160505,0.29682767
160506,0.8157961
160507,0.32051754
160508,0.20274751
160509,0.827474
160510,0.6762053
160511,0.37044796
160512,0.17401235
160513,0.7536835
160514,0.010214808
160515,0.18930349
160516,0.0022426913
160517,0.8233191
160518,0.27999622
160519,0.015885487
160520,0.05132698
160521,0.26550597
160522,0.73197144
160523,0.032993548
160524,0.48874632
160525,0.3775635
160526,0.8116438
160527,0.16213405
160528,0.9496442
160529,0.9967238
160530,0.9195749
160531,0.94287413
160532,0.0043485137
160533,0.41118255
160534,0.521832
160535,0.020555716
160536,0.3133622
160537,0.01706237
160538,0.30372855
160539,0.22272737
160540,0.16464758
160541,0.022778489
160542,0.25326914
160543,0.81173897
160544,0.3251491
160545,0.12606224
160546,0.5962118
160547,0.02670443
160548,0.3798577
160549,0.28548568
160550,0.08431177
160551,0.02233138
160552,0.051750384
160553,0.004381045
160554,0.07054825
160555,0.25908542
160556,0.6038338
160557,0.40646225
160558,0.81426907
160559,0.34477073
160560,0.046272244
160561,0.8235351
160562,0.02681705
160563,0.6093982
160564,0.063100554
160565,0.5919096
160566,0.0011415946
160567,0.7531147
160568,0.035771377
160569,0.9828788
160570,0.7556158
160571,0.8434864
160572,0.5556644
160573,0.21171732
160574,0.6781907
160575,0.01368742
160576,0.12267004
160577,0.30729574
160578,0.80022925
160579,0.93266135
160580,0.61575377
160581,0.7992677
160582,0.61837757
160583,0.34591278
160584,0.88018334
160585,0.92353743
160586,0.0067310194
160587,0.1422094
160588,0.013730484
160589,0.3048436
160590,0.62821233
160591,0.13782099
160592,0.40469956
160593,0.6012621
160594,0.1477581
160595,0.54328454
160596,0.03645874
160597,0.22352605
160598,0.040146675
160599,0.1722205
160600,0.7584408
160601,0.707684
160602,0.8013382
160603,0.5803109
160604,0.5768417
160605,0.74527115
160606,0.26847035
160607,0.19430704
160608,0.39783603
160609,0.11600168
160610,0.84399843
160611,0.1929271
160612,0.1715907
160613,0.84884703
160614,0.90664065
160615,0.9734408
160616,0.7671298
160617,0.24975026
160618,0.004852487
160619,0.1282302
160620,0.029056665
160621,0.85208476
160622,0.04832592
160623,0.26392585
160624,0.98465097
160625,0.028369227
160626,0.49842605
160627,0.80661833
160628,0.09916319
160629,0.04893271
160630,0.0727992
160631,0.9465014
160632,0.085892126
160633,0.04450042
160634,0.7257037
160635,0.006865459
160636,0.32664472
160637,0.2126818
160638,0.5178813
160639,0.49138016
160640,0.9631317
160641,0.32629654
160642,0.037098173
160643,0.7853229
160644,0.94255745
160645,0.63354903
160646,0.1524302
160647,0.7542037
160648,0.35197163
160649,0.007983758
160650,0.9636096
160651,0.22048768
160652,0.43658
160653,0.025830612
160654,0.06252105
160655,0.15810916
160656,0.2610594
160657,0.5583807
160658,0.89090604
160659,0.35794598
160660,0.0064810873
160661,0.9010087
160662,0.2034311
160663,0.0030118804
160664,0.018929545
160665,0.6295553
160666,0.032135684
160667,0.21964648
160668,0.45358086
160669,0.4804786
160670,0.894965
160671,0.6522194
160672,0.70474476
160673,0.14865038
160674,0.008152926
160675,0.7645801
160676,0.017980319
160677,0.8957244
160678,0.2643693
160679,0.01977845
160680,0.18559735
160681,0.03647272
160682,0.09103729
160683,0.99050045
160684,0.9344109
160685,0.8983553
160686,0.66905206
160687,0.7213148
160688,0.377405
160689,0.9137003
160690,0.020721655
160691,0.8518977
160692,0.7266575
160693,0.10133568
160694,0.12990989
160695,0.84082377
160696,0.6739086
160697,0.97797334
160698,0.47658628
160699,0.8552844
160700,0.19130066
160701,0.09100473
160702,0.70820534
160703,0.7917596
160704,0.15481813
160705,0.02120435
160706,0.66611236
160707,0.69079936
160708,0.00881494
160709,0.26149392
160710,0.0318876
160711,0.28739208
160712,0.14536318
160713,0.19763121
160714,0.8096135
160715,0.91296464
160716,0.44717818
160717,0.3891719
160718,0.15002957
160719,0.988575
160720,0.044293966
160721,0.0006451592
160722,0.20644669
160723,0.9450895
160724,0.018961536
160725,0.8138366
160726,0.03538149
160727,0.37759703
160728,0.19071612
160729,0.82474774
160730,0.83114415
160731,0.3500088
160732,0.560583
160733,0.49091393
160734,0.18889692
160735,0.82206935
160736,0.27338222
160737,0.38531667
160738,0.0059653944
160739,0.31496543
160740,0.4949463
160741,0.66124266
160742,0.08134822
160743,0.00020405946
160744,0.69711
160745,0.18203726
160746,0.99206626
160747,0.9373573
160748,0.9072424
160749,0.73275787
160750,0.10859956
160751,0.5958043
160752,0.20038362
160753,0.79177177
160754,0.6550546
160755,0.45684162
160756,0.755957
160757,0.22150537
160758,0.9952737
160759,0.04519201
160760,0.0035080207
160761,0.14319918
160762,0.30503556
160763,0.15296902
160764,0.96471584
160765,0.13107204
160766,0.21378808
160767,0.3333889
160768,0.94098824
160769,0.91251314
160770,0.054581262
160771,0.90010965
160772,0.31131986
160773,0.8414791
160774,0.25502294
160775,0.57892215
160776,0.34690908
160777,0.9624554
160778,0.98344964
160779,0.5710238
160780,0.33437058
160781,0.22784738
160782,0.5189384
160783,0.54383653
160784,0.033424985
160785,0.4334746
160786,0.43953937
160787,0.3680076
160788,0.34586066
160789,0.07439644
160790,0.18767875
160791,0.19168583
160792,0.6313503
160793,0.122185275
160794,0.572075
160795,0.0034383945
160796,0.2098135
160797,0.0040112888
160798,0.77742773
160799,0.374826
160800,0.08432864
160801,0.5742561
160802,0.62701285
160803,0.8233489
160804,0.418885
160805,0.99016744
160806,0.12565818
160807,0.21113458
160808,0.0069184913
160809,0.96768653
160810,0.0031141774
160811,0.98436415
160812,0.81306803
160813,0.9477297
160814,0.4466979
160815,0.05502661
160816,0.04255976
160817,0.9676
160818,0.04567171
160819,0.76610833
160820,0.3877495
160821,0.90856075
160822,0.7110661
160823,0.9347242
160824,0.010442645
160825,0.41508418
160826,0.16933377
160827,0.310008
160828,0.4104758
160829,0.060177285
160830,0.259298
160831,0.6082545
160832,0.5122801
160833,0.91821146
160834,0.18593505
160835,0.9543915
160836,0.4872747
160837,0.71170986
160838,0.9899538
160839,0.05500087
160840,0.17530707
160841,0.023059245
160842,0.89536303
160843,0.5666915
160844,0.71853715
160845,0.7639744
160846,0.5325935
160847,0.9005095
160848,0.014712932
160849,0.6403731
160850,0.49580097
160851,0.3671286
160852,0.33340734
160853,0.09404343
160854,0.9212283
160855,0.73414856
160856,0.7842368
160857,0.8413118
160858,0.6871875
160859,0.48816037
160860,0.55266106
160861,0.049096555
160862,0.95176363
160863,0.7273918
160864,0.8731284
160865,0.6501477
160866,0.41091704
160867,0.9641937
160868,0.1139972
160869,0.038391344
160870,0.7247828
160871,0.84997165
160872,0.038305484
160873,0.38681027
160874,0.66786844
160875,0.75788003
160876,0.024226658
160877,0.6583367
160878,0.2287486
160879,0.7595647
160880,0.023530314
160881,0.9519166
160882,0.24295792
160883,0.07392899
160884,0.18801
160885,0.75517875
160886,0.60235673
160887,0.68016684
160888,0.5806778
160889,0.083061844
160890,0.9504608
160891,0.6633371
160892,0.77265483
160893,0.21314473
160894,0.2855081
160895,0.12825705
160896,0.003499611
160897,0.07504484
160898,0.60851216
160899,0.6488853
160900,0.07729071
160901,0.12701693
160902,0.043244306
160903,0.9032534
160904,0.0016316598
160905,0.011079413
160906,0.45122308
160907,0.8512856
160908,0.80414355
160909,0.1967074
160910,0.2298778
160911,0.67081314
160912,0.13441147
160913,0.049371038
160914,0.9646699
160915,0.51411855
160916,0.5486187
160917,0.008145471
160918,0.425637
160919,0.88160884
160920,0.8499707
160921,0.025737995
160922,0.02354085
160923,0.77808625
160924,0.45031625
160925,0.94785184
160926,0.020982886
160927,0.557742
160928,0.9400981
160929,0.09803616
160930,0.91909134
160931,0.2104276
160932,0.86966646
160933,0.66463083
160934,0.47287327
160935,0.57309294
160936,0.40698305
160937,0.43373507
160938,0.69752765
160939,0.033617504
160940,0.044039275
160941,0.051298074
160942,0.12292705
160943,0.736116
160944,0.32811397
160945,0.04103575
160946,0.16871001
160947,0.001993579
160948,0.84033644
160949,0.69385946
160950,0.3609005
160951,0.24267419
160952,0.76930267
160953,0.1493596
160954,0.014387235
160955,0.34722984
160956,0.78343326
160957,0.06828886
160958,0.2522988
160959,0.7920798
160960,0.7506125
160961,0.28658852
160962,0.5237603
160963,0.8217797
160964,0.10088917
160965,0.965462
160966,0.3062337
160967,0.925975
160968,0.5043665
160969,0.08762743
160970,0.28976122
160971,0.7555531
160972,0.4045039
160973,0.14011326
160974,0.11011984
160975,0.32714146
160976,0.76495653
160977,0.15058179
160978,0.11944399
160979,0.2780277
160980,0.53750277
160981,0.27793536
160982,0.010738197
160983,0.01920284
160984,0.99231136
160985,0.12898056
160986,0.00043671686
160987,0.15251455
160988,0.124800704
160989,0.21612835
160990,0.1017864
160991,0.06049203
160992,0.2641701
160993,0.57959735
160994,0.24375252
160995,0.7628443
160996,0.5928437
160997,0.08529331
160998,0.9313879
160999,0.008505013
161000,0.8482378
161001,0.6608703
161002,0.82151
161003,0.010116292
161004,0.9378123
161005,0.85658276
161006,0.11518321
161007,0.73340464
161008,0.23668501
161009,0.7181382
161010,0.807172
161011,0.95762557
161012,0.899638
161013,0.95730317
161014,0.085542
161015,0.7010405
161016,0.48212418
161017,0.20086285
161018,0.450394
161019,0.24973786
161020,0.33598885
161021,0.47256035
161022,0.9162386
161023,0.49586812
161024,0.26257467
161025,0.18742685
161026,0.76864713
161027,0.5824421
161028,0.38413057
161029,0.84126806
161030,0.015740182
161031,0.25682196
161032,0.923182
161033,0.89017314
161034,0.2779531
161035,0.38936174
161036,0.03283768
161037,0.7469818
161038,0.012860896
161039,0.9612543
161040,0.033874184
161041,0.24184223
161042,0.91861475
161043,0.50179136
161044,0.71603477
161045,0.18552467
161046,0.03454519
161047,0.17338017
161048,0.007747399
161049,0.9917332
161050,0.0350186
161051,0.10453393
161052,0.28761202
161053,0.5557487
161054,0.6830243
161055,0.5329715
161056,0.55964917
161057,0.03546446
161058,0.66642547
161059,0.07528682
161060,0.893153
161061,0.7775037
161062,0.3890453
161063,0.16551287
161064,0.6714436
161065,0.05078572
161066,0.61598665
161067,0.5173405
161068,0.55258673
161069,0.25646317
161070,0.005211043
161071,0.8304594
161072,0.15425
161073,0.0036767728
161074,0.013806502
161075,0.19769327
161076,0.6486085
161077,0.008145471
161078,0.9617227
161079,0.69687605
161080,0.8355163
161081,0.5946736
161082,0.1864564
161083,0.52527976
161084,0.019954849
161085,0.25767508
161086,0.9146905
161087,0.51762766
161088,0.0075694313
161089,0.46174455
161090,0.022399852
161091,0.2887391
161092,0.6201752
161093,0.023927387
161094,0.07083433
161095,0.93196774
161096,0.15143427
161097,0.8271022
161098,0.1291347
161099,0.26608893
161100,0.10312657
161101,0.07252579
161102,0.95434266
161103,0.8849062
161104,0.5377902
161105,0.9609337
161106,0.07616473
161107,0.8640081
161108,0.42790693
161109,0.31413502
161110,0.24834692
161111,0.5856261
161112,0.05742573
161113,0.68472797
161114,0.4189132
161115,0.8776741
161116,0.0115704965
161117,0.7982109
161118,0.76159406
161119,0.64046514
161120,0.854452
161121,0.121932566
161122,0.81144875
161123,0.90459573
161124,0.8992683
161125,0.78282917
161126,0.5547787
161127,0.7754892
161128,0.046655457
161129,0.025152609
161130,0.42548102
161131,0.94342184
161132,0.8855856
161133,0.009864485
161134,0.79826725
161135,0.013310747
161136,0.3996838
161137,0.0765957
161138,0.1464065
161139,0.30260453
161140,0.8588791
161141,0.95899963
161142,0.07466951
161143,0.76837766
161144,0.07399961
161145,0.86692697
161146,0.16111413
161147,0.23906961
161148,0.81232035
161149,0.78938615
161150,0.41856807
161151,0.92266786
161152,0.61436236
161153,0.23048708
161154,0.8497593
161155,0.5511967
161156,0.16938876
161157,0.031124562
161158,0.20763966
161159,0.9084548
161160,0.73555905
161161,0.012385391
161162,0.5797809
161163,0.0124470815
161164,0.02356666
161165,0.65482455
161166,0.44093984
161167,0.1764924
161168,0.015317162
161169,0.10475582
161170,0.1343655
161171,0.04823738
161172,0.7053427
161173,0.7685275
161174,0.09131847
161175,0.18156447
161176,0.2118793
161177,0.860909
161178,0.7787322
161179,0.42005342
161180,0.108234905
161181,0.09940507
161182,0.00074804894
161183,0.75205487
161184,0.14897786
161185,0.090528026
161186,0.89372766
161187,0.6415284
161188,0.015354736
161189,0.46338993
161190,0.9570317
161191,0.5517329
161192,0.5633887
161193,0.07687162
161194,0.0027744065
161195,0.75686187
161196,0.31488255
161197,0.7846865
161198,0.46158284
161199,0.8357359
161200,0.1415338
161201,0.94160205
161202,0.073708296
161203,0.78788036
161204,0.036483653
161205,0.5189334
161206,0.59110105
161207,0.0914294
161208,0.18819407
161209,0.056490712
161210,0.14231446
161211,0.025225395
161212,0.9441163
161213,0.19542941
161214,0.48177147
161215,0.8802806
161216,0.615388
161217,0.48521018
161218,0.19108188
161219,0.5611839
161220,0.04619678
161221,0.11640064
161222,0.56895316
161223,0.18432878
161224,0.22835071
161225,0.8311577
161226,0.22776821
161227,0.090088785
161228,0.486627
161229,0.7607343
161230,0.0077879503
161231,0.6171622
161232,0.9295212
161233,0.4813468
161234,0.14363451
161235,0.8463634
161236,0.3102259
161237,0.07816915
161238,0.0042732554
161239,0.1351848
161240,0.30817664
161241,0.87285364
161242,0.06860912
161243,0.8712681
161244,0.029108334
161245,0.9076556
161246,0.031280503
161247,0.18548512
161248,0.9155529
161249,0.20356989
161250,0.7772471
161251,0.90670013
161252,0.40978664
161253,0.59230614
161254,0.18014053
161255,0.7769881
161256,0.009916639
161257,0.41974124
161258,0.6261717
161259,0.26556042
161260,0.8791419
161261,0.82340753
161262,0.64173067
161263,0.9137751
161264,0.43046102
161265,0.5148765
161266,0.93634194
161267,0.05204513
161268,0.05632001
161269,0.49254018
161270,0.9159042
161271,0.45031777
161272,0.9810089
161273,0.11336491
161274,0.6802846
161275,0.043291204
161276,0.03446522
161277,0.6912612
161278,0.25127
161279,0.24503365
161280,0.8081625
161281,0.012391885
161282,0.13845691
161283,0.20940764
161284,0.91786605
161285,0.035891503
161286,0.37356466
161287,0.24758752
161288,0.0654835
161289,0.91587
161290,0.6097121
161291,0.7116288
161292,0.92035675
161293,0.62823904
161294,0.595296
161295,0.7893001
161296,0.8793621
161297,0.07549063
161298,0.0065200166
161299,0.051274408
161300,0.6007257
161301,0.41468692
161302,0.30485612
161303,0.9375082
161304,0.87467325
161305,0.50686985
161306,0.8216444
161307,0.78044426
161308,0.49021912
161309,0.106651865
161310,0.015374054
161311,0.37374318
161312,0.30470392
161313,0.07469769
161314,0.8092557
161315,0.7976533
161316,0.48261493
161317,0.827466
161318,0.68195575
161319,0.04251039
161320,0.5464823
161321,0.5050236
161322,0.5442986
161323,0.44945055
161324,0.006613591
161325,0.8215345
161326,0.75577736
161327,0.41956916
161328,0.009685828
161329,0.15319642
161330,0.78423345
161331,0.027489651
161332,0.84010106
161333,0.30598927
161334,0.13473782
161335,0.01784436
161336,0.21066082
161337,0.9171771
161338,0.042016804
161339,0.8156363
161340,0.6988203
161341,0.26533324
161342,0.15595955
161343,0.87283057
161344,0.95060444
161345,0.12040498
161346,0.36642128
161347,0.8808875
161348,0.65629625
161349,0.7164972
161350,0.20731243
161351,0.31574863
161352,0.3799478
161353,0.48081857
161354,0.24212857
161355,0.97423375
161356,0.9604169
161357,0.2348611
161358,0.17410043
161359,0.5357307
161360,0.58448017
161361,0.6638095
161362,0.25530857
161363,0.008004148
161364,0.6361038
161365,0.105037846
161366,0.72658443
161367,0.016238919
161368,0.7360873
161369,0.9498188
161370,0.033326097
161371,0.42344913
161372,0.14292064
161373,0.020733723
161374,0.951958
161375,0.69996333
161376,0.867887
161377,0.8721204
161378,0.45840496
161379,0.9951113
161380,0.07316293
161381,0.116042614
161382,0.03956102
161383,0.14007919
161384,0.20661235
161385,0.06656064
161386,0.38050613
161387,0.9555556
161388,0.4496332
161389,0.4818197
161390,0.74738514
161391,0.810156
161392,0.9905429
161393,0.44718066
161394,0.95424396
161395,0.8870123
161396,0.6844775
161397,0.33966964
161398,0.051053256
161399,0.062289786
161400,0.20084898
161401,0.6251848
161402,0.05657313
161403,0.02406929
161404,0.14204913
161405,0.46722135
161406,0.92219794
161407,0.9116648
161408,0.6943285
161409,0.17723444
161410,0.9758645
161411,0.24989331
161412,0.026579162
161413,0.80887353
161414,0.7640058
161415,0.011796738
161416,0.82283276
161417,0.8172308
161418,0.94361466
161419,0.9040578
161420,0.115645155
161421,0.1703035
161422,0.85650694
161423,0.2737774
161424,0.19110331
161425,0.9582499
161426,0.008426149
161427,0.8758739
161428,0.9555806
161429,0.43008405
161430,0.8316034
161431,0.76045173
161432,0.34298298
161433,0.67343265
161434,0.15152285
161435,0.7711978
161436,0.01908608
161437,0.46552953
161438,0.91039884
161439,0.97543126
161440,0.6704916
161441,0.027952332
161442,0.030527895
161443,0.15418458
161444,0.7870196
161445,0.40602192
161446,0.64152753
161447,0.010212751
161448,0.50218254
161449,0.9774815
161450,0.7965246
161451,0.7970239
161452,0.8082678
161453,0.4369463
161454,0.100123
161455,0.07610029
161456,0.020383911
161457,0.4958964
161458,0.9405624
161459,0.8983711
161460,0.78634
161461,0.8818466
161462,0.9947702
161463,0.5161405
161464,0.28690615
161465,0.4596518
161466,0.018333886
161467,0.46936303
161468,0.89631623
161469,0.7158375
161470,0.25058907
161471,0.20951708
161472,0.9139739
161473,0.7866229
161474,0.063361354
161475,0.2449557
161476,0.14243035
161477,0.2800954
161478,0.08668343
161479,0.19891715
161480,0.13531019
161481,0.1767864
161482,0.88462913
161483,0.8199512
161484,0.049612146
161485,0.1725042
161486,0.5430232
161487,0.81864154
161488,0.057883162
161489,0.9175414
161490,0.5946268
161491,0.96413517
161492,0.9947712
161493,0.41331282
161494,0.61591506
161495,0.7903562
161496,0.25095072
161497,0.27987903
161498,0.8538462
161499,0.23319826
161500,0.74341553
161501,0.12843546
161502,0.48820868
161503,0.0066309026
161504,0.34887668
161505,0.8720614
161506,0.24280033
161507,0.38090712
161508,0.021656582
161509,0.8117527
161510,0.08492923
161511,0.67583746
161512,0.8722662
161513,0.38996285
161514,0.9225259
161515,0.95353925
161516,0.26522127
161517,0.5291575
161518,0.23933855
161519,0.75436693
161520,0.014382979
161521,0.6888488
161522,0.1435949
161523,0.8243758
161524,0.27908245
161525,0.11109378
161526,0.97182673
161527,0.06819434
161528,0.5367673
161529,0.89122754
161530,0.01635949
161531,0.9662577
161532,0.051044274
161533,0.592227
161534,0.052966177
161535,0.23877469
161536,0.9559677
161537,0.51975965
161538,0.013559237
161539,0.6921819
161540,0.69870263
161541,0.5651479
161542,0.5253059
161543,0.6457416
161544,0.87380946
161545,0.957613
161546,0.36025172
161547,0.97519314
161548,0.3587116
161549,0.96746397
161550,0.8717736
161551,0.25810266
161552,0.69627744
161553,0.015587707
161554,0.39419484
